split,frame_id,label_path,point_cloud_path
train,1688625983_847236806_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625983_847236806_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625983_847236806_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625983_947183946_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625983_947183946_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625983_947183946_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625984_047133880_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_047133880_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_047133880_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625984_247228347_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_247228347_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_247228347_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625984_447294180_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_447294180_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_447294180_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625984_650971400_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_650971400_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_650971400_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625984_847502113_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_847502113_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_847502113_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625984_947730624_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_947730624_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625984_947730624_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_047425754_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_047425754_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_047425754_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_147481552_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_147481552_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_147481552_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_247311944_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_247311944_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_247311944_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_347493606_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_347493606_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_347493606_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_547311315_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_547311315_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_547311315_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_647417271_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_647417271_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_647417271_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625985_747333522_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_747333522_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625985_747333522_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625986_047303137_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_047303137_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_047303137_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625986_247365821_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_247365821_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_247365821_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625986_347416314_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_347416314_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_347416314_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625986_747499807_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_747499807_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_747499807_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625986_847603531_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_847603531_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_847603531_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625986_947526103_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_947526103_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625986_947526103_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_047534660_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_047534660_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_047534660_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_147518420_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_147518420_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_147518420_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_447220612_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_447220612_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_447220612_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_547203052_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_547203052_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_547203052_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_647196950_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_647196950_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_647196950_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_747160703_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_747160703_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_747160703_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_847510014_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_847510014_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_847510014_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625987_947331583_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_947331583_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625987_947331583_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_047439438_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_047439438_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_047439438_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_147453157_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_147453157_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_147453157_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_247418245_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_247418245_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_247418245_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_547394868_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_547394868_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_547394868_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_647423291_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_647423291_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_647423291_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_747318787_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_747318787_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_747318787_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_847340750_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_847340750_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_847340750_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625988_947324032_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_947324032_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625988_947324032_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_047072088_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_047072088_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_047072088_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_147176099_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_147176099_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_147176099_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_247163059_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_247163059_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_247163059_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_547337092_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_547337092_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_547337092_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_647426789_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_647426789_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_647426789_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_847447625_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_847447625_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_847447625_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688625989_947402197_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_947402197_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688625989_947402197_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_047552884_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_047552884_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_047552884_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_147429739_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_147429739_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_147429739_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_247293801_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_247293801_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_247293801_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_347455121_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_347455121_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_347455121_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_447428163_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_447428163_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_447428163_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_547637939_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_547637939_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_547637939_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_847770910_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_847770910_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_847770910_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626046_947814189_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_947814189_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626046_947814189_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626047_047921693_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_047921693_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_047921693_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626047_147676711_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_147676711_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_147676711_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626047_247665407_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_247665407_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_247665407_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626047_347547286_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_347547286_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_347547286_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626047_547562490_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_547562490_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_547562490_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
train,1688626047_647581189_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered,data/raw/tumtraf_v2x/train/labels_point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_647581189_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.json,data/raw/tumtraf_v2x/train/point_clouds/s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered/1688626047_647581189_s110_lidar_ouster_south_and_vehicle_lidar_robosense_registered.pcd
